index,marker,R1,R2,R3,R4
59150,29,GREEN,GREEN,GREEN,GREEN
59151,29,GREEN,GREEN,GREEN,GREEN
59152,29,GREEN,GREEN,GREEN,GREEN
59153,29,GREEN,GREEN,GREEN,GREEN
59154,29,GREEN,GREEN,GREEN,GREEN
59155,29,GREEN,GREEN,GREEN,GREEN
59156,29,YELLOW,YELLOW,YELLOW,RED
59157,29,YELLOW,GREEN,YELLOW,RED
59158,29,GREEN,GREEN,GREEN,GREEN
59159,29,GREEN,GREEN,GREEN,GREEN
59160,29,GREEN,GREEN,GREEN,GREEN
59161,29,GREEN,GREEN,GREEN,GREEN
59162,29,GREEN,GREEN,GREEN,GREEN
59163,29,GREEN,GREEN,GREEN,GREEN
59164,29,GREEN,GREEN,GREEN,GREEN
59165,29,RED,RED,YELLOW,YELLOW
59166,29,YELLOW,YELLOW,YELLOW,RED
59167,29,YELLOW,YELLOW,YELLOW,RED
59168,29,YELLOW,YELLOW,YELLOW,RED
59169,29,YELLOW,YELLOW,YELLOW,RED
59170,29,GREEN,GREEN,RED,RED
59171,29,GREEN,GREEN,RED,RED
59172,29,GREEN,GREEN,GREEN,GREEN
59173,29,GREEN,GREEN,GREEN,GREEN
59174,29,GREEN,GREEN,GREEN,GREEN
59175,29,GREEN,GREEN,GREEN,GREEN
59176,29,GREEN,GREEN,GREEN,GREEN
59177,29,GREEN,GREEN,GREEN,GREEN
59178,29,GREEN,GREEN,GREEN,GREEN
59179,29,GREEN,GREEN,GREEN,GREEN
59180,29,GREEN,GREEN,GREEN,GREEN
59181,29,GREEN,GREEN,GREEN,GREEN
59182,29,YELLOW,YELLOW,RED,RED
59183,29,GREEN,GREEN,GREEN,GREEN
59184,29,GREEN,GREEN,GREEN,GREEN
59185,29,GREEN,GREEN,GREEN,GREEN
59186,29,GREEN,GREEN,GREEN,GREEN
59187,29,GREEN,GREEN,GREEN,GREEN
59188,29,YELLOW,YELLOW,YELLOW,RED
59189,29,YELLOW,YELLOW,YELLOW,RED
59190,29,YELLOW,YELLOW,YELLOW,RED
59191,29,GREEN,GREEN,RED,RED
59192,29,GREEN,GREEN,GREEN,GREEN
59193,29,GREEN,GREEN,GREEN,GREEN
59194,29,GREEN,GREEN,GREEN,GREEN
59195,29,GREEN,GREEN,GREEN,GREEN
59196,29,GREEN,GREEN,GREEN,GREEN
59197,29,GREEN,GREEN,GREEN,GREEN
59198,29,GREEN,GREEN,GREEN,GREEN
59199,29,GREEN,GREEN,GREEN,GREEN
59200,29,GREEN,GREEN,GREEN,GREEN
59201,29,GREEN,GREEN,GREEN,GREEN
59202,29,GREEN,GREEN,GREEN,GREEN
59203,29,GREEN,GREEN,GREEN,GREEN
59204,29,GREEN,GREEN,GREEN,GREEN
59205,29,GREEN,GREEN,GREEN,GREEN
59206,29,GREEN,GREEN,GREEN,GREEN
59207,29,GREEN,GREEN,GREEN,GREEN
59208,29,GREEN,GREEN,GREEN,GREEN
59209,29,GREEN,GREEN,GREEN,GREEN
59210,29,GREEN,GREEN,GREEN,GREEN
59211,29,GREEN,GREEN,GREEN,GREEN
59212,29,GREEN,GREEN,GREEN,GREEN
59213,29,GREEN,YELLOW,GREEN,GREEN
59214,29,GREEN,GREEN,GREEN,GREEN
59215,29,GREEN,GREEN,GREEN,GREEN
59216,29,GREEN,GREEN,GREEN,GREEN
59217,29,RED,RED,YELLOW,YELLOW
59218,29,YELLOW,YELLOW,YELLOW,RED
59219,29,YELLOW,YELLOW,YELLOW,RED
59220,29,YELLOW,YELLOW,YELLOW,RED
59221,29,GREEN,GREEN,GREEN,GREEN
59222,29,GREEN,GREEN,GREEN,GREEN
59223,29,GREEN,GREEN,GREEN,GREEN
59224,29,GREEN,GREEN,GREEN,GREEN
59225,29,GREEN,GREEN,GREEN,GREEN
59226,29,GREEN,GREEN,GREEN,GREEN
59227,29,GREEN,GREEN,GREEN,GREEN
59228,29,GREEN,GREEN,GREEN,GREEN
59229,29,GREEN,GREEN,GREEN,GREEN
59230,29,GREEN,GREEN,GREEN,GREEN
59231,29,GREEN,GREEN,GREEN,GREEN
59232,29,GREEN,GREEN,GREEN,GREEN
59233,29,GREEN,GREEN,GREEN,GREEN
59234,29,GREEN,GREEN,GREEN,GREEN
59235,29,GREEN,GREEN,GREEN,GREEN
59236,29,GREEN,GREEN,GREEN,GREEN
59237,29,GREEN,GREEN,GREEN,GREEN
59238,29,GREEN,GREEN,GREEN,GREEN
59239,29,GREEN,GREEN,GREEN,GREEN
59240,29,GREEN,GREEN,GREEN,GREEN
59241,29,GREEN,GREEN,GREEN,GREEN
59242,29,GREEN,GREEN,GREEN,GREEN
59243,29,GREEN,GREEN,GREEN,GREEN
59244,29,GREEN,GREEN,GREEN,GREEN
59245,29,GREEN,GREEN,GREEN,GREEN
59246,29,GREEN,GREEN,GREEN,GREEN
59247,29,GREEN,GREEN,GREEN,GREEN
59248,29,GREEN,GREEN,GREEN,GREEN
59249,29,YELLOW,YELLOW,YELLOW,RED
59250,29,YELLOW,YELLOW,YELLOW,RED
59251,29,GREEN,GREEN,GREEN,YELLOW
59252,29,GREEN,GREEN,GREEN,YELLOW
59253,29,GREEN,GREEN,GREEN,GREEN
59254,29,GREEN,GREEN,GREEN,GREEN
59255,29,GREEN,GREEN,GREEN,GREEN
59256,29,GREEN,GREEN,GREEN,GREEN
59257,29,GREEN,GREEN,GREEN,GREEN
59258,29,GREEN,GREEN,GREEN,GREEN
59259,29,GREEN,GREEN,GREEN,GREEN
59260,29,GREEN,GREEN,GREEN,GREEN
59261,29,GREEN,GREEN,GREEN,GREEN
59262,29,GREEN,GREEN,GREEN,GREEN
59263,29,GREEN,GREEN,GREEN,GREEN
59264,29,GREEN,GREEN,GREEN,GREEN
59265,29,GREEN,GREEN,GREEN,GREEN
59266,29,GREEN,GREEN,GREEN,GREEN
59267,29,GREEN,GREEN,GREEN,GREEN
59268,29,GREEN,GREEN,GREEN,GREEN
59269,29,GREEN,GREEN,GREEN,GREEN
59270,29,GREEN,GREEN,GREEN,GREEN
59271,29,GREEN,GREEN,GREEN,GREEN
59272,29,GREEN,GREEN,GREEN,GREEN
59273,29,GREEN,GREEN,GREEN,GREEN
59274,29,GREEN,GREEN,GREEN,GREEN
59275,28,YELLOW,YELLOW,YELLOW,RED
59276,28,YELLOW,YELLOW,YELLOW,RED
59277,28,YELLOW,GREEN,YELLOW,YELLOW
59278,28,GREEN,GREEN,GREEN,YELLOW
59279,28,YELLOW,GREEN,GREEN,YELLOW
59280,28,GREEN,GREEN,GREEN,YELLOW
59281,28,GREEN,GREEN,GREEN,YELLOW
59282,28,GREEN,GREEN,GREEN,GREEN
59283,28,GREEN,GREEN,GREEN,GREEN
59284,28,GREEN,GREEN,GREEN,GREEN
59285,28,RED,YELLOW,YELLOW,YELLOW
59286,28,GREEN,GREEN,YELLOW,YELLOW
59287,28,GREEN,GREEN,YELLOW,YELLOW
59288,28,YELLOW,GREEN,GREEN,GREEN
59289,28,GREEN,GREEN,GREEN,GREEN
59290,28,GREEN,GREEN,GREEN,GREEN
59291,28,GREEN,GREEN,GREEN,GREEN
59292,28,GREEN,GREEN,GREEN,GREEN
59293,28,GREEN,GREEN,GREEN,GREEN
59294,28,GREEN,GREEN,GREEN,GREEN
59295,28,GREEN,GREEN,GREEN,GREEN
59296,28,GREEN,GREEN,GREEN,GREEN
59297,28,GREEN,GREEN,GREEN,GREEN
59298,28,GREEN,GREEN,GREEN,GREEN
59299,28,GREEN,GREEN,GREEN,GREEN
59300,28,GREEN,GREEN,GREEN,GREEN
59301,28,GREEN,GREEN,GREEN,GREEN
59302,28,GREEN,GREEN,GREEN,GREEN
59303,28,GREEN,GREEN,GREEN,GREEN
59304,28,GREEN,GREEN,GREEN,GREEN
59305,28,GREEN,GREEN,GREEN,GREEN
59306,28,GREEN,GREEN,GREEN,GREEN
59307,28,GREEN,GREEN,GREEN,GREEN
59308,28,GREEN,GREEN,GREEN,GREEN
59309,28,GREEN,GREEN,GREEN,GREEN
59310,28,GREEN,GREEN,GREEN,GREEN
59311,28,GREEN,GREEN,GREEN,GREEN
59312,28,GREEN,GREEN,GREEN,GREEN
59313,28,GREEN,GREEN,GREEN,GREEN
59314,28,GREEN,GREEN,GREEN,GREEN
59315,28,GREEN,GREEN,GREEN,GREEN
59316,28,GREEN,GREEN,GREEN,GREEN
59317,28,GREEN,GREEN,GREEN,GREEN
59318,28,GREEN,GREEN,GREEN,GREEN
59319,28,GREEN,GREEN,GREEN,GREEN
59320,28,GREEN,GREEN,GREEN,GREEN
59321,28,GREEN,GREEN,GREEN,GREEN
59322,28,GREEN,GREEN,GREEN,GREEN
59323,28,GREEN,GREEN,GREEN,GREEN
59324,28,YELLOW,YELLOW,RED,RED
59325,28,GREEN,YELLOW,YELLOW,GREEN
59326,28,GREEN,GREEN,GREEN,GREEN
59327,28,GREEN,GREEN,GREEN,GREEN
59328,28,GREEN,GREEN,GREEN,GREEN
59329,28,GREEN,GREEN,GREEN,GREEN
59330,28,GREEN,GREEN,GREEN,GREEN
59331,28,GREEN,GREEN,GREEN,GREEN
59332,28,RED,RED,YELLOW,YELLOW
59333,28,YELLOW,YELLOW,RED,RED
59334,28,GREEN,GREEN,GREEN,GREEN
59335,28,GREEN,GREEN,GREEN,GREEN
59336,28,GREEN,GREEN,GREEN,GREEN
59337,28,GREEN,GREEN,GREEN,GREEN
59338,28,GREEN,GREEN,GREEN,GREEN
59339,28,GREEN,GREEN,GREEN,GREEN
59340,28,GREEN,GREEN,GREEN,GREEN
59341,28,GREEN,GREEN,GREEN,GREEN
59342,28,GREEN,GREEN,GREEN,GREEN
59343,28,GREEN,GREEN,GREEN,GREEN
59344,28,GREEN,GREEN,GREEN,GREEN
59345,28,GREEN,GREEN,GREEN,GREEN
59346,28,GREEN,GREEN,GREEN,GREEN
59347,28,GREEN,GREEN,GREEN,GREEN
59348,28,GREEN,GREEN,GREEN,GREEN
59349,28,GREEN,GREEN,GREEN,GREEN
59350,28,GREEN,GREEN,GREEN,GREEN
59351,28,GREEN,GREEN,GREEN,GREEN
59352,28,GREEN,GREEN,GREEN,GREEN
59353,28,YELLOW,YELLOW,YELLOW,RED
59354,28,GREEN,GREEN,GREEN,YELLOW
59355,28,GREEN,GREEN,GREEN,GREEN
59356,28,GREEN,GREEN,GREEN,GREEN
59357,28,GREEN,GREEN,GREEN,GREEN
59358,28,GREEN,GREEN,GREEN,GREEN
59359,28,GREEN,GREEN,GREEN,GREEN
59360,28,GREEN,GREEN,GREEN,GREEN
59361,28,RED,RED,YELLOW,YELLOW
59362,28,RED,RED,YELLOW,YELLOW
59363,28,YELLOW,YELLOW,RED,YELLOW
59364,28,GREEN,GREEN,GREEN,GREEN
59365,28,GREEN,GREEN,GREEN,GREEN
59366,28,GREEN,GREEN,GREEN,GREEN
59367,28,GREEN,GREEN,GREEN,GREEN
59368,28,GREEN,GREEN,GREEN,GREEN
59369,28,GREEN,GREEN,GREEN,GREEN
59370,28,GREEN,GREEN,GREEN,GREEN
59371,28,GREEN,GREEN,GREEN,GREEN
59372,28,GREEN,GREEN,GREEN,GREEN
59373,28,GREEN,GREEN,GREEN,GREEN
59374,28,GREEN,GREEN,GREEN,GREEN
59375,28,GREEN,GREEN,GREEN,GREEN
59376,28,GREEN,GREEN,GREEN,GREEN
59377,28,GREEN,GREEN,GREEN,GREEN
59378,28,GREEN,GREEN,GREEN,GREEN
59379,28,GREEN,GREEN,GREEN,GREEN
59380,28,GREEN,GREEN,GREEN,GREEN
59381,28,GREEN,GREEN,GREEN,GREEN
59382,28,GREEN,GREEN,GREEN,GREEN
59383,28,GREEN,GREEN,GREEN,GREEN
59384,28,YELLOW,YELLOW,YELLOW,RED
59385,28,YELLOW,YELLOW,RED,RED
59386,28,YELLOW,RED,YELLOW,GREEN
59387,28,YELLOW,RED,YELLOW,GREEN
59388,28,GREEN,GREEN,GREEN,GREEN
59389,28,GREEN,GREEN,GREEN,GREEN
59390,28,GREEN,GREEN,GREEN,GREEN
59391,28,GREEN,GREEN,GREEN,GREEN
59392,28,GREEN,GREEN,GREEN,GREEN
59393,28,GREEN,GREEN,GREEN,GREEN
59394,28,GREEN,GREEN,GREEN,GREEN
59395,28,GREEN,GREEN,GREEN,GREEN
59396,28,YELLOW,YELLOW,RED,YELLOW
59397,28,YELLOW,RED,YELLOW,YELLOW
59398,28,YELLOW,YELLOW,RED,YELLOW
59399,28,RED,YELLOW,YELLOW,YELLOW
59400,28,GREEN,GREEN,GREEN,GREEN
59401,28,GREEN,GREEN,GREEN,GREEN
59402,28,GREEN,GREEN,GREEN,GREEN
59403,28,GREEN,GREEN,GREEN,GREEN
59404,28,GREEN,GREEN,GREEN,GREEN
59405,28,GREEN,GREEN,GREEN,GREEN
59406,28,GREEN,GREEN,GREEN,GREEN
59407,28,GREEN,GREEN,GREEN,GREEN
59408,28,GREEN,GREEN,GREEN,GREEN
59409,28,GREEN,GREEN,GREEN,GREEN
59410,28,GREEN,GREEN,GREEN,GREEN
59411,28,GREEN,GREEN,GREEN,GREEN
59412,28,GREEN,GREEN,GREEN,GREEN
59413,28,GREEN,GREEN,GREEN,GREEN
59414,28,GREEN,GREEN,GREEN,GREEN
59415,28,GREEN,GREEN,GREEN,GREEN
59416,28,GREEN,GREEN,GREEN,GREEN
59417,28,GREEN,GREEN,GREEN,GREEN
59418,28,GREEN,GREEN,GREEN,GREEN
59419,28,GREEN,GREEN,GREEN,GREEN
59420,28,GREEN,GREEN,GREEN,GREEN
59421,28,GREEN,GREEN,GREEN,GREEN
59422,28,GREEN,GREEN,GREEN,GREEN
59423,28,GREEN,GREEN,GREEN,GREEN
59424,28,YELLOW,YELLOW,YELLOW,RED
59425,28,YELLOW,YELLOW,YELLOW,RED
59426,28,YELLOW,YELLOW,YELLOW,RED
59427,28,GREEN,GREEN,GREEN,YELLOW
59428,28,GREEN,GREEN,GREEN,GREEN
59429,28,GREEN,GREEN,GREEN,GREEN
59430,28,GREEN,GREEN,GREEN,GREEN
59431,28,RED,YELLOW,YELLOW,YELLOW
59432,28,RED,YELLOW,YELLOW,YELLOW
59433,28,YELLOW,YELLOW,RED,YELLOW
59434,28,YELLOW,YELLOW,RED,YELLOW
59435,28,YELLOW,YELLOW,RED,YELLOW
59436,28,YELLOW,YELLOW,RED,YELLOW
59437,28,YELLOW,YELLOW,RED,YELLOW
59438,28,GREEN,GREEN,GREEN,YELLOW
59439,28,GREEN,GREEN,GREEN,YELLOW
59440,28,GREEN,GREEN,GREEN,YELLOW
59441,28,GREEN,GREEN,GREEN,YELLOW
59442,28,GREEN,GREEN,GREEN,GREEN
59443,28,GREEN,GREEN,GREEN,GREEN
59444,28,GREEN,GREEN,GREEN,GREEN
59445,28,GREEN,GREEN,GREEN,GREEN
59446,28,GREEN,GREEN,GREEN,GREEN
59447,28,GREEN,GREEN,GREEN,GREEN
59448,28,GREEN,GREEN,GREEN,GREEN
59449,28,GREEN,GREEN,GREEN,GREEN
59450,28,GREEN,GREEN,GREEN,GREEN
59451,28,GREEN,GREEN,GREEN,GREEN
59452,28,GREEN,GREEN,GREEN,GREEN
59453,28,GREEN,GREEN,GREEN,GREEN
59454,28,GREEN,GREEN,GREEN,GREEN
59455,28,GREEN,GREEN,GREEN,GREEN
59456,28,GREEN,GREEN,GREEN,GREEN
59457,28,GREEN,GREEN,GREEN,GREEN
59458,28,GREEN,GREEN,GREEN,GREEN
59459,28,GREEN,GREEN,GREEN,GREEN
59460,28,GREEN,GREEN,GREEN,GREEN
59461,28,GREEN,GREEN,GREEN,GREEN
59462,28,GREEN,GREEN,GREEN,GREEN
59463,28,GREEN,GREEN,GREEN,GREEN
59464,28,GREEN,GREEN,GREEN,GREEN
59465,28,GREEN,GREEN,GREEN,GREEN
59466,28,GREEN,GREEN,GREEN,GREEN
59467,28,GREEN,GREEN,GREEN,GREEN
59468,28,GREEN,GREEN,GREEN,GREEN
59469,28,GREEN,GREEN,GREEN,GREEN
59470,27,YELLOW,YELLOW,RED,RED
59471,27,GREEN,GREEN,GREEN,YELLOW
59472,27,GREEN,GREEN,GREEN,GREEN
59473,27,GREEN,GREEN,GREEN,GREEN
59474,27,GREEN,GREEN,GREEN,GREEN
59475,27,GREEN,GREEN,GREEN,GREEN
59476,27,GREEN,GREEN,GREEN,GREEN
59477,27,YELLOW,YELLOW,YELLOW,YELLOW
59478,27,YELLOW,YELLOW,YELLOW,YELLOW
59479,27,YELLOW,GREEN,GREEN,YELLOW
59480,27,GREEN,GREEN,GREEN,GREEN
59481,27,GREEN,GREEN,GREEN,GREEN
59482,27,GREEN,GREEN,GREEN,GREEN
59483,27,GREEN,GREEN,GREEN,GREEN
59484,27,GREEN,GREEN,GREEN,GREEN
59485,27,GREEN,GREEN,GREEN,GREEN
59486,27,GREEN,GREEN,GREEN,GREEN
59487,27,GREEN,GREEN,GREEN,GREEN
59488,27,GREEN,GREEN,GREEN,GREEN
59489,27,GREEN,GREEN,GREEN,GREEN
59490,27,GREEN,GREEN,GREEN,GREEN
59491,27,GREEN,GREEN,GREEN,GREEN
59492,27,GREEN,GREEN,GREEN,GREEN
59493,27,GREEN,GREEN,GREEN,GREEN
59494,27,GREEN,GREEN,GREEN,GREEN
59495,27,GREEN,GREEN,GREEN,GREEN
59496,27,GREEN,GREEN,GREEN,GREEN
59497,27,GREEN,GREEN,GREEN,GREEN
59498,27,GREEN,GREEN,GREEN,GREEN
59499,27,GREEN,GREEN,GREEN,GREEN
59500,27,GREEN,GREEN,GREEN,GREEN
59501,27,GREEN,GREEN,GREEN,GREEN
59502,27,GREEN,GREEN,GREEN,GREEN
59503,27,GREEN,GREEN,GREEN,GREEN
59504,27,GREEN,GREEN,GREEN,GREEN
59505,27,GREEN,GREEN,GREEN,GREEN
59506,27,GREEN,GREEN,GREEN,GREEN
59507,27,GREEN,GREEN,GREEN,GREEN
59508,27,GREEN,GREEN,GREEN,GREEN
59509,27,GREEN,GREEN,GREEN,GREEN
59510,27,GREEN,GREEN,GREEN,GREEN
59511,27,GREEN,GREEN,GREEN,GREEN
59512,27,GREEN,GREEN,GREEN,GREEN
59513,27,YELLOW,YELLOW,RED,RED
59514,27,GREEN,GREEN,GREEN,GREEN
59515,27,GREEN,GREEN,GREEN,GREEN
59516,27,GREEN,GREEN,GREEN,GREEN
59517,27,GREEN,GREEN,GREEN,GREEN
59518,27,GREEN,GREEN,GREEN,GREEN
59519,27,GREEN,GREEN,GREEN,GREEN
59520,27,GREEN,GREEN,GREEN,GREEN
59521,27,RED,RED,YELLOW,YELLOW
59522,27,YELLOW,YELLOW,YELLOW,YELLOW
59523,27,GREEN,GREEN,GREEN,GREEN
59524,27,GREEN,GREEN,GREEN,GREEN
59525,27,GREEN,GREEN,GREEN,GREEN
59526,27,GREEN,GREEN,GREEN,GREEN
59527,27,GREEN,GREEN,GREEN,GREEN
59528,27,GREEN,GREEN,GREEN,GREEN
59529,27,GREEN,GREEN,GREEN,GREEN
59530,27,GREEN,GREEN,GREEN,GREEN
59531,27,GREEN,GREEN,GREEN,GREEN
59532,27,GREEN,GREEN,GREEN,GREEN
59533,27,GREEN,GREEN,GREEN,GREEN
59534,27,GREEN,GREEN,GREEN,GREEN
59535,27,GREEN,GREEN,GREEN,GREEN
59536,27,GREEN,GREEN,GREEN,GREEN
59537,27,GREEN,GREEN,GREEN,GREEN
59538,27,GREEN,GREEN,GREEN,GREEN
59539,27,GREEN,GREEN,GREEN,GREEN
59540,27,GREEN,GREEN,GREEN,GREEN
59541,27,GREEN,GREEN,GREEN,GREEN
59542,27,GREEN,GREEN,GREEN,YELLOW
59543,27,GREEN,GREEN,GREEN,YELLOW
59544,27,GREEN,GREEN,GREEN,YELLOW
59545,27,GREEN,GREEN,GREEN,YELLOW
59546,27,GREEN,GREEN,GREEN,YELLOW
59547,27,GREEN,GREEN,GREEN,GREEN
59548,27,GREEN,GREEN,GREEN,GREEN
59549,27,GREEN,YELLOW,YELLOW,YELLOW
59550,27,YELLOW,YELLOW,RED,GREEN
59551,27,YELLOW,YELLOW,YELLOW,YELLOW
59552,27,GREEN,GREEN,GREEN,YELLOW
59553,27,GREEN,GREEN,GREEN,YELLOW
59554,27,GREEN,GREEN,GREEN,YELLOW
59555,27,GREEN,GREEN,GREEN,GREEN
59556,27,GREEN,GREEN,GREEN,GREEN
59557,27,GREEN,GREEN,GREEN,GREEN
59558,27,GREEN,GREEN,GREEN,GREEN
59559,27,GREEN,GREEN,GREEN,GREEN
59560,27,GREEN,GREEN,GREEN,GREEN
59561,27,GREEN,GREEN,GREEN,GREEN
59562,27,GREEN,GREEN,GREEN,GREEN
59563,27,GREEN,GREEN,GREEN,GREEN
59564,27,GREEN,GREEN,GREEN,GREEN
59565,27,GREEN,GREEN,GREEN,GREEN
59566,27,GREEN,GREEN,GREEN,GREEN
59567,27,GREEN,GREEN,GREEN,GREEN
59568,27,GREEN,GREEN,GREEN,GREEN
59569,27,GREEN,GREEN,GREEN,GREEN
59570,27,GREEN,GREEN,GREEN,GREEN
59571,27,GREEN,GREEN,GREEN,GREEN
59572,27,GREEN,GREEN,GREEN,GREEN
59573,27,GREEN,GREEN,GREEN,GREEN
59574,27,GREEN,GREEN,GREEN,GREEN
59575,26,GREEN,GREEN,GREEN,GREEN
59576,26,GREEN,GREEN,GREEN,GREEN
59577,26,GREEN,GREEN,GREEN,GREEN
59578,26,GREEN,GREEN,GREEN,GREEN
59579,26,GREEN,GREEN,GREEN,GREEN
59580,26,GREEN,GREEN,GREEN,GREEN
59581,26,GREEN,GREEN,GREEN,GREEN
59582,26,YELLOW,YELLOW,YELLOW,YELLOW
59583,26,YELLOW,YELLOW,YELLOW,YELLOW
59584,26,GREEN,YELLOW,GREEN,GREEN
59585,26,GREEN,GREEN,GREEN,GREEN
59586,26,GREEN,GREEN,GREEN,GREEN
59587,26,GREEN,GREEN,GREEN,GREEN
59588,26,GREEN,GREEN,GREEN,GREEN
59589,26,GREEN,GREEN,GREEN,GREEN
59590,26,GREEN,GREEN,GREEN,GREEN
59591,26,GREEN,GREEN,GREEN,GREEN
59592,26,GREEN,GREEN,GREEN,GREEN
59593,26,GREEN,GREEN,GREEN,GREEN
59594,26,GREEN,GREEN,GREEN,GREEN
59595,26,GREEN,GREEN,GREEN,GREEN
59596,26,GREEN,GREEN,GREEN,GREEN
59597,26,GREEN,GREEN,GREEN,GREEN
59598,26,GREEN,GREEN,GREEN,GREEN
59599,26,GREEN,GREEN,GREEN,GREEN
59600,26,GREEN,GREEN,GREEN,GREEN
59601,26,GREEN,GREEN,GREEN,GREEN
59602,26,GREEN,GREEN,GREEN,GREEN
59603,26,GREEN,GREEN,GREEN,GREEN
59604,26,GREEN,GREEN,GREEN,GREEN
59605,26,GREEN,GREEN,GREEN,GREEN
59606,26,YELLOW,YELLOW,YELLOW,RED
59607,26,YELLOW,GREEN,YELLOW,YELLOW
59608,26,GREEN,GREEN,GREEN,GREEN
59609,26,GREEN,GREEN,GREEN,GREEN
59610,26,GREEN,GREEN,GREEN,GREEN
59611,26,GREEN,GREEN,GREEN,GREEN
59612,26,GREEN,GREEN,GREEN,GREEN
59613,26,GREEN,GREEN,GREEN,GREEN
59614,26,GREEN,GREEN,GREEN,GREEN
59615,26,GREEN,GREEN,GREEN,GREEN
59616,26,GREEN,GREEN,GREEN,GREEN
59617,26,GREEN,GREEN,GREEN,GREEN
59618,26,YELLOW,YELLOW,YELLOW,YELLOW
59619,26,RED,YELLOW,GREEN,YELLOW
59620,26,YELLOW,YELLOW,YELLOW,RED
59621,26,YELLOW,GREEN,GREEN,YELLOW
59622,26,GREEN,GREEN,GREEN,GREEN
59623,26,GREEN,GREEN,GREEN,GREEN
59624,26,GREEN,GREEN,GREEN,GREEN
59625,26,GREEN,GREEN,GREEN,GREEN
59626,26,GREEN,GREEN,GREEN,GREEN
59627,26,GREEN,GREEN,GREEN,GREEN
59628,26,GREEN,GREEN,GREEN,GREEN
59629,26,GREEN,GREEN,GREEN,GREEN
59630,26,GREEN,GREEN,GREEN,GREEN
59631,26,GREEN,GREEN,GREEN,GREEN
59632,26,GREEN,GREEN,GREEN,GREEN
59633,26,GREEN,GREEN,GREEN,GREEN
59634,26,GREEN,GREEN,GREEN,GREEN
59635,26,GREEN,GREEN,GREEN,GREEN
59636,26,GREEN,GREEN,GREEN,GREEN
59637,26,GREEN,GREEN,GREEN,GREEN
59638,26,GREEN,GREEN,GREEN,GREEN
59639,26,GREEN,GREEN,GREEN,GREEN
59640,26,GREEN,GREEN,GREEN,GREEN
59641,26,GREEN,GREEN,GREEN,GREEN
59642,26,GREEN,GREEN,GREEN,GREEN
59643,26,GREEN,GREEN,GREEN,GREEN
59644,26,GREEN,GREEN,GREEN,GREEN
59645,26,GREEN,GREEN,GREEN,GREEN
59646,26,GREEN,GREEN,GREEN,GREEN
59647,26,GREEN,GREEN,GREEN,GREEN
59648,26,GREEN,GREEN,GREEN,GREEN
59649,26,YELLOW,YELLOW,RED,RED
59650,26,YELLOW,YELLOW,YELLOW,RED
59651,26,GREEN,GREEN,GREEN,GREEN
59652,26,GREEN,GREEN,GREEN,GREEN
59653,26,GREEN,GREEN,GREEN,GREEN
59654,26,YELLOW,YELLOW,YELLOW,YELLOW
59655,26,YELLOW,YELLOW,YELLOW,YELLOW
59656,26,YELLOW,YELLOW,YELLOW,YELLOW
59657,26,YELLOW,YELLOW,YELLOW,YELLOW
59658,26,RED,YELLOW,YELLOW,YELLOW
59659,26,GREEN,GREEN,GREEN,YELLOW
59660,26,GREEN,GREEN,GREEN,GREEN
59661,26,GREEN,GREEN,GREEN,GREEN
59662,26,GREEN,GREEN,GREEN,GREEN
59663,26,GREEN,GREEN,GREEN,GREEN
59664,26,GREEN,GREEN,GREEN,GREEN
59665,26,GREEN,GREEN,GREEN,GREEN
59666,26,GREEN,GREEN,GREEN,GREEN
59667,26,GREEN,GREEN,GREEN,GREEN
59668,26,GREEN,GREEN,GREEN,GREEN
59669,26,GREEN,GREEN,GREEN,GREEN
59670,26,GREEN,GREEN,GREEN,GREEN
59671,26,GREEN,GREEN,GREEN,GREEN
59672,26,GREEN,GREEN,GREEN,GREEN
59673,26,GREEN,GREEN,GREEN,GREEN
59674,26,GREEN,GREEN,GREEN,GREEN
59675,26,GREEN,GREEN,GREEN,YELLOW
59676,26,GREEN,GREEN,GREEN,GREEN
59677,26,GREEN,GREEN,GREEN,GREEN
59678,26,GREEN,GREEN,GREEN,GREEN
59679,26,GREEN,GREEN,GREEN,GREEN
59680,26,GREEN,GREEN,GREEN,GREEN
59681,26,YELLOW,RED,YELLOW,YELLOW
59682,26,YELLOW,YELLOW,YELLOW,YELLOW
59683,26,GREEN,GREEN,GREEN,GREEN
59684,26,GREEN,GREEN,GREEN,GREEN
59685,26,GREEN,GREEN,GREEN,GREEN
59686,26,GREEN,GREEN,GREEN,GREEN
59687,26,GREEN,GREEN,GREEN,GREEN
59688,26,GREEN,GREEN,GREEN,GREEN
59689,26,GREEN,GREEN,GREEN,GREEN
59690,26,GREEN,GREEN,GREEN,GREEN
59691,26,GREEN,GREEN,GREEN,GREEN
59692,26,GREEN,GREEN,GREEN,GREEN
59693,26,GREEN,GREEN,GREEN,GREEN
59694,26,GREEN,GREEN,GREEN,GREEN
59695,26,GREEN,GREEN,GREEN,GREEN
59696,26,GREEN,GREEN,GREEN,GREEN
59697,26,GREEN,GREEN,GREEN,GREEN
59698,26,GREEN,GREEN,GREEN,GREEN
59699,26,GREEN,GREEN,GREEN,GREEN
59700,26,GREEN,GREEN,GREEN,GREEN
59701,26,GREEN,GREEN,GREEN,GREEN
59702,26,GREEN,GREEN,GREEN,GREEN
59703,26,GREEN,GREEN,GREEN,GREEN
59704,26,GREEN,GREEN,GREEN,GREEN
